project,scpca_sample_id,annotation_column,original_annotation,broad_class,cell_count,cell_fraction
SCPCP000008,SCPCS000389,submitter_celltype_annotation,Plasmablast,B,11,0.0014367816091954023
SCPCP000008,SCPCS000390,submitter_celltype_annotation,Submitter-excluded,Excluded,3065,0.4088847385272145
SCPCP000008,SCPCS000390,submitter_celltype_annotation,Blast,Blast_Malignant,2378,0.31723585912486657
SCPCP000008,SCPCS000390,submitter_celltype_annotation,T_NK,TNK,893,0.11913020277481323
SCPCP000008,SCPCS000390,submitter_celltype_annotation,B,B,467,0.06229989327641409
SCPCP000008,SCPCS000390,submitter_celltype_annotation,Erythroid,Erythroid,392,0.052294557097118465
SCPCP000008,SCPCS000390,submitter_celltype_annotation,Monocyte,Myeloid,193,0.025747065101387405
SCPCP000008,SCPCS000390,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,88,0.011739594450373533
SCPCP000008,SCPCS000390,submitter_celltype_annotation,DC,Myeloid,20,0.0026680896478121665
SCPCP000008,SCPCS000391,submitter_celltype_annotation,Submitter-excluded,Excluded,12391,1.0
SCPCP000008,SCPCS000392,submitter_celltype_annotation,Blast,Blast_Malignant,6443,0.7329086565805938
SCPCP000008,SCPCS000392,submitter_celltype_annotation,Submitter-excluded,Excluded,1705,0.1939483562734615
SCPCP000008,SCPCS000392,submitter_celltype_annotation,Erythroid,Erythroid,305,0.034694573996132405
SCPCP000008,SCPCS000392,submitter_celltype_annotation,T_NK,TNK,253,0.0287794335115459
SCPCP000008,SCPCS000392,submitter_celltype_annotation,DC,Myeloid,39,0.004436355363439882
SCPCP000008,SCPCS000392,submitter_celltype_annotation,Monocyte,Myeloid,26,0.0029575702422932545
SCPCP000008,SCPCS000392,submitter_celltype_annotation,B,B,20,0.002275054032533273
